cveId,priority
CVE-2023-47614,LOW
CVE-2023-47613,LOW
CVE-2023-47611,LOW
CVE-2021-37209,LOW
CVE-2023-40285,LOW
CVE-2023-40284,LOW
CVE-2023-40288,LOW
CVE-2023-40287,LOW
CVE-2023-40286,LOW
CVE-2023-40290,LOW
CVE-2022-38223,LOW
CVE-2021-37208,LOW
CVE-2022-41715,LOW
CVE-2023-41720,LOW
CVE-2023-39340,LOW
CVE-2021-43138,LOW
CVE-2022-0235,LOW
CVE-2022-3509,LOW
CVE-2015-8391,LOW
CVE-2015-8393,LOW
CVE-2022-3510,LOW
CVE-2015-2328,LOW
CVE-2015-8390,LOW
CVE-2015-1782,LOW
CVE-2024-29057,LOW
CVE-2020-29510,LOW
CVE-2023-0800,LOW
CVE-2022-24921,LOW
CVE-2020-7919,LOW
CVE-2016-3709,LOW
CVE-2021-3733,LOW
CVE-2022-0391,LOW
CVE-2023-0802,LOW
CVE-2022-41720,LOW
CVE-2022-46285,LOW
CVE-2022-30635,LOW
CVE-2022-2990,LOW
CVE-2020-26160,LOW
CVE-2019-11250,LOW
CVE-2022-48338,LOW
CVE-2022-2953,LOW
CVE-2023-2727,LOW
CVE-2022-42919,LOW
CVE-2021-33198,LOW
CVE-2020-28367,LOW
CVE-2023-0803,LOW
CVE-2022-1355,LOW
CVE-2020-14039,LOW
CVE-2021-34558,LOW
CVE-2021-3572,LOW
CVE-2020-15586,LOW
CVE-2021-29482,LOW
CVE-2020-24553,LOW
CVE-2023-29404,LOW
CVE-2022-41716,LOW
CVE-2021-29923,LOW
CVE-2020-8565,LOW
CVE-2023-29405,LOW
CVE-2021-39293,LOW
CVE-2019-11255,LOW
CVE-2022-1354,LOW
CVE-2022-4645,LOW
CVE-2022-1623,LOW
CVE-2022-23806,LOW
CVE-2023-2728,LOW
CVE-2020-9283,LOW
CVE-2022-23526,LOW
CVE-2023-0804,LOW
CVE-2022-23524,LOW
CVE-2023-0799,LOW
CVE-2021-41772,LOW
CVE-2020-16845,LOW
CVE-2023-28617,LOW
CVE-2023-25165,LOW
CVE-2023-0796,LOW
CVE-2022-44617,LOW
CVE-2022-23525,LOW
CVE-2023-25153,LOW
CVE-2023-3159,LOW
CVE-2016-3695,LOW
CVE-2023-35829,LOW
CVE-2022-40898,LOW
CVE-2023-1249,LOW
CVE-2023-35828,LOW
CVE-2023-34056,LOW
CVE-2022-22970,LOW
CVE-2022-27772,LOW
CVE-2022-22950,LOW
CVE-2021-22060,LOW
CVE-2022-22971,LOW
CVE-2021-32036,LOW
CVE-2021-32040,LOW
CVE-2021-41079,LOW
CVE-2022-29885,LOW
CVE-2020-2780,LOW
CVE-2020-2574,LOW
CVE-2020-2812,LOW
CVE-2022-32919,LOW
CVE-2022-46725,LOW
CVE-2022-46705,LOW
CVE-2024-2606,LOW
CVE-2019-20636,LOW
CVE-2020-29565,LOW
CVE-2019-12522,LOW
CVE-2017-18640,LOW
CVE-2017-18551,LOW
CVE-2019-19246,LOW
CVE-2020-10942,LOW
CVE-2020-11985,LOW
CVE-2020-1935,LOW
CVE-2009-3563,LOW
CVE-2021-43976,LOW
CVE-2023-26242,LOW
CVE-2021-28038,LOW
CVE-2023-26605,LOW
CVE-2022-44032,LOW
CVE-2023-26544,LOW
CVE-2023-26606,LOW
CVE-2021-26931,LOW
CVE-2021-26932,LOW
CVE-2021-44733,LOW
CVE-2022-44033,LOW
CVE-2022-44034,LOW
CVE-2021-29155,LOW
CVE-2021-28039,LOW
CVE-2023-37855,LOW
CVE-2023-37856,LOW
CVE-2023-37857,LOW
CVE-2023-37858,LOW
CVE-2023-37860,LOW
CVE-2022-23085,LOW
CVE-2022-21426,LOW
CVE-2022-23395,LOW
CVE-2020-18442,LOW
CVE-2021-23437,LOW
CVE-2024-2050,LOW
CVE-2024-2052,LOW
CVE-2024-21408,LOW
CVE-2021-1513,LOW
CVE-2021-1262,LOW
CVE-2021-42141,LOW
CVE-2024-23771,LOW
CVE-2021-22096,LOW
CVE-2022-36402,LOW
CVE-2022-38457,LOW
CVE-2023-1074,LOW
CVE-2021-42340,LOW
CVE-2024-27769,LOW
CVE-2024-27774,LOW
CVE-2024-22768,LOW
CVE-2022-41404,LOW
CVE-2020-17490,LOW
CVE-2020-28972,LOW
CVE-2020-28243,LOW
CVE-2021-25284,LOW
CVE-2019-9518,LOW
CVE-2019-20445,LOW
CVE-2019-16869,LOW
CVE-2023-27371,LOW
CVE-2018-10237,LOW
CVE-2020-11022,LOW
CVE-2019-11358,LOW
CVE-2020-11023,LOW
CVE-2022-32200,LOW
CVE-2022-34299,LOW
CVE-2020-28163,LOW
CVE-2020-27545,LOW
CVE-2022-46344,LOW
CVE-2023-46847,LOW
CVE-2014-10402,LOW
CVE-2021-0434,LOW
CVE-2021-0444,LOW
CVE-2021-0471,LOW
CVE-2021-0480,LOW
CVE-2021-0484,LOW
CVE-2024-1672,LOW
CVE-2022-32214,LOW
CVE-2022-30694,LOW
CVE-2019-13454,LOW
CVE-2019-10650,LOW
CVE-2019-10131,LOW
CVE-2019-11597,LOW
CVE-2019-7398,LOW
CVE-2019-12975,LOW
CVE-2018-8804,LOW
CVE-2018-13153,LOW
CVE-2016-5841,LOW
CVE-2019-11598,LOW
CVE-2019-12978,LOW
CVE-2019-12976,LOW
CVE-2018-15607,LOW
CVE-2018-16750,LOW
CVE-2017-1000476,LOW
CVE-2017-13139,LOW
CVE-2023-25613,HIGH
CVE-2024-0643,HIGH
CVE-2024-0642,HIGH
CVE-2023-26469,HIGH
CVE-2021-4434,HIGH
CVE-2022-1609,HIGH
CVE-2024-0536,HIGH
CVE-2024-0577,HIGH
CVE-2024-0571,HIGH
CVE-2023-21690,HIGH
CVE-2023-21689,HIGH
CVE-2023-21692,HIGH
CVE-2022-21797,HIGH
CVE-2022-4338,HIGH
CVE-2022-4337,HIGH
CVE-2019-10095,HIGH
CVE-2022-32292,HIGH
CVE-2022-4170,HIGH
CVE-2022-44640,HIGH
CVE-2022-41794,HIGH
CVE-2022-41838,HIGH
CVE-2022-38143,HIGH
CVE-2022-41639,HIGH
CVE-2022-41837,HIGH
CVE-2023-47862,HIGH
CVE-2021-20094,HIGH
CVE-2021-20093,HIGH
CVE-2023-37117,HIGH
CVE-2023-35082,HIGH
CVE-2020-1493,HIGH
CVE-2020-1046,HIGH
CVE-2023-52027,HIGH
CVE-2023-52028,HIGH
CVE-2023-52029,HIGH
CVE-2023-52031,HIGH
CVE-2022-28219,HIGH
CVE-2018-2628,HIGH
CVE-2023-51971,HIGH
CVE-2023-51277,HIGH
CVE-2023-51956,HIGH
CVE-2023-51966,HIGH
CVE-2023-51963,HIGH
CVE-2023-51970,HIGH
CVE-2023-51968,HIGH
CVE-2023-51959,HIGH
CVE-2024-22088,HIGH
CVE-2023-51960,HIGH
CVE-2018-25095,HIGH
CVE-2023-5347,HIGH
CVE-2022-41912,HIGH
CVE-2022-22274,HIGH
CVE-2023-3519,HIGH
CVE-2020-9054,HIGH
CVE-2023-51964,HIGH
CVE-2023-51969,HIGH
CVE-2023-51967,HIGH
CVE-2023-51962,HIGH
CVE-2023-51961,HIGH
CVE-2023-51957,HIGH
CVE-2023-51955,HIGH
CVE-2021-42392,HIGH
CVE-2016-20017,HIGH
CVE-2023-51438,HIGH
CVE-2023-28771,HIGH
CVE-2023-36844,HIGH
CVE-2023-49621,HIGH
CVE-2022-43723,HIGH
CVE-2022-24315,HIGH
CVE-2022-0222,HIGH
CVE-2020-6996,HIGH
CVE-2023-24480,HIGH
CVE-2022-38138,HIGH
CVE-2022-22724,HIGH
CVE-2023-2914,HIGH
CVE-2022-31810,HIGH
CVE-2023-3596,HIGH
CVE-2022-34761,HIGH
CVE-2022-24321,HIGH
CVE-2023-29413,HIGH
CVE-2023-24474,HIGH
CVE-2022-34759,HIGH
CVE-2022-24314,HIGH
CVE-2023-34429,HIGH
CVE-2023-23585,HIGH
CVE-2023-22435,HIGH
CVE-2023-51784,HIGH
CVE-2023-49583,HIGH
CVE-2023-51812,HIGH
CVE-2023-37582,HIGH
CVE-2021-20587,HIGH
CVE-2022-37301,HIGH
CVE-2023-0425,HIGH
CVE-2020-7536,HIGH
CVE-2022-34760,HIGH
CVE-2023-7220,HIGH
CVE-2020-13573,HIGH
CVE-2021-32930,HIGH
CVE-2023-25078,HIGH
CVE-2023-49252,HIGH
CVE-2021-22205,HIGH
CVE-2020-27267,HIGH
CVE-2023-29089,HIGH
CVE-2023-29085,HIGH
CVE-2023-29088,HIGH
CVE-2023-29086,HIGH
CVE-2019-10923,HIGH
CVE-2020-6085,HIGH
CVE-2023-52218,HIGH
CVE-2022-46839,HIGH
CVE-2023-52225,HIGH
CVE-2023-7221,HIGH
CVE-2024-21650,HIGH
CVE-2019-5148,HIGH
CVE-2016-1421,HIGH
CVE-2023-38744,HIGH
CVE-2023-0426,HIGH
CVE-2023-3242,HIGH
CVE-2023-29087,HIGH
CVE-2020-6084,HIGH
CVE-2023-29091,HIGH
CVE-2023-29090,HIGH
CVE-2021-27196,HIGH
CVE-2018-16994,HIGH
CVE-2020-7539,HIGH
CVE-2021-27432,HIGH
CVE-2021-32999,HIGH
CVE-2021-20612,HIGH
CVE-2021-21000,HIGH
CVE-2021-34581,HIGH
CVE-2020-7543,HIGH
CVE-2021-46082,HIGH
CVE-2020-7484,HIGH
CVE-2020-7559,HIGH
CVE-2022-3166,HIGH
CVE-2022-3157,HIGH
CVE-2022-36324,HIGH
CVE-2021-37185,HIGH
CVE-2020-6998,HIGH
CVE-2023-22610,HIGH
CVE-2020-24685,HIGH
CVE-2020-16850,HIGH
CVE-2022-40265,HIGH
CVE-2019-6848,HIGH
CVE-2020-25927,HIGH
CVE-2020-7542,HIGH
CVE-2019-13524,HIGH
CVE-2021-44221,HIGH
CVE-2021-30191,HIGH
CVE-2022-25252,HIGH
CVE-2023-48658,HIGH
CVE-2021-22275,HIGH
CVE-2022-36267,HIGH
CVE-2023-7102,HIGH
CVE-2022-22651,HIGH
CVE-2022-29492,HIGH
CVE-2022-38767,HIGH
CVE-2023-52310,HIGH
CVE-2023-32874,HIGH
CVE-2021-22699,HIGH
CVE-2022-31804,HIGH
CVE-2022-40227,HIGH
CVE-2021-34586,HIGH
CVE-2021-22788,HIGH
CVE-2015-8103,HIGH
CVE-2023-25131,HIGH
CVE-2023-51475,HIGH
CVE-2023-51412,HIGH
CVE-2023-52314,HIGH
CVE-2023-52309,HIGH
CVE-2021-40334,HIGH
CVE-2021-27383,HIGH
CVE-2023-23424,HIGH
CVE-2021-33486,HIGH
CVE-2021-40368,HIGH
CVE-2023-52311,HIGH
CVE-2020-8475,HIGH
CVE-2020-10641,HIGH
CVE-2009-0090,HIGH
CVE-2012-0163,HIGH
CVE-2021-33010,HIGH
CVE-2022-21439,HIGH
CVE-2021-38391,HIGH
CVE-2022-22823,HIGH
CVE-2022-23852,HIGH
CVE-2022-22822,HIGH
CVE-2022-26013,HIGH
CVE-2021-33012,HIGH
CVE-2021-31227,HIGH
CVE-2021-22800,HIGH
CVE-2021-32996,HIGH
CVE-2021-34593,HIGH
CVE-2020-7537,HIGH
CVE-2021-20613,HIGH
CVE-2020-5802,HIGH
CVE-2022-22510,HIGH
CVE-2019-19707,HIGH
CVE-2021-33823,HIGH
CVE-2021-34585,HIGH
CVE-2020-5801,HIGH
CVE-2021-34570,HIGH
CVE-2021-20610,HIGH
CVE-2021-34583,HIGH
CVE-2020-15796,HIGH
CVE-2021-30195,HIGH
CVE-2021-32971,HIGH
CVE-2021-37199,HIGH
CVE-2021-22787,HIGH
CVE-2023-52181,HIGH
CVE-2012-0161,HIGH
CVE-2009-3126,HIGH
CVE-2012-0160,HIGH
CVE-2009-2501,HIGH
CVE-2021-37206,HIGH
CVE-2009-2503,HIGH
CVE-2009-2502,HIGH
CVE-2023-51473,HIGH
CVE-2023-51468,HIGH
CVE-2021-33720,HIGH
CVE-2021-37204,HIGH
CVE-2020-6083,HIGH
CVE-2020-25191,HIGH
CVE-2020-6111,HIGH
CVE-2020-28400,HIGH
CVE-2020-10604,HIGH
CVE-2022-25250,HIGH
CVE-2022-3480,HIGH
CVE-2020-27274,HIGH
CVE-2019-19279,HIGH
CVE-2022-36362,HIGH
CVE-2018-20410,HIGH
CVE-2021-32994,HIGH
CVE-2021-32987,HIGH
CVE-2020-14513,HIGH
CVE-2020-15799,HIGH
CVE-2023-2915,HIGH
CVE-2023-51419,HIGH
CVE-2023-51411,HIGH
CVE-2020-25767,HIGH
CVE-2020-10615,HIGH
CVE-2020-12005,HIGH
CVE-2021-32970,HIGH
CVE-2021-30186,HIGH
CVE-2023-1133,HIGH
CVE-2022-23937,HIGH
CVE-2022-34267,HIGH
CVE-2023-51097,HIGH
CVE-2023-51095,HIGH
CVE-2019-14931,HIGH
CVE-2023-5991,HIGH
CVE-2023-51090,HIGH
CVE-2019-12986,HIGH
CVE-2023-51101,HIGH
CVE-2023-25054,HIGH
CVE-2022-29922,HIGH
CVE-2022-45907,HIGH
CVE-2023-26802,HIGH
CVE-2021-42071,HIGH
CVE-2021-27258,HIGH
CVE-2023-24776,HIGH
CVE-2020-12124,HIGH
CVE-2023-33831,HIGH
CVE-2023-39637,HIGH
CVE-2013-4211,HIGH
CVE-2020-16152,HIGH
CVE-2021-22707,HIGH
CVE-2022-2487,HIGH
CVE-2023-41887,HIGH
CVE-2020-12800,HIGH
CVE-2022-1161,HIGH
CVE-2022-1390,HIGH
CVE-2014-8741,HIGH
CVE-2022-38828,HIGH
CVE-2021-44152,HIGH
CVE-2021-27386,HIGH
CVE-2020-27279,HIGH
CVE-2020-27253,HIGH
CVE-2022-31806,HIGH
CVE-2023-51093,HIGH
CVE-2021-20611,HIGH
CVE-2023-51099,HIGH
CVE-2023-51094,HIGH
CVE-2023-51100,HIGH
CVE-2023-51092,HIGH
CVE-2023-51091,HIGH
CVE-2023-7095,HIGH
CVE-2021-20586,HIGH
CVE-2020-6087,HIGH
CVE-2021-32968,HIGH
CVE-2021-32963,HIGH
CVE-2020-25241,HIGH
CVE-2021-32979,HIGH
CVE-2021-33737,HIGH
CVE-2020-6086,HIGH
CVE-2021-20588,HIGH
CVE-2018-2908,HIGH
CVE-2021-31890,HIGH
CVE-2021-31889,HIGH
CVE-2021-31346,HIGH
CVE-2020-35683,HIGH
CVE-2020-35684,HIGH
CVE-2021-34598,HIGH
CVE-2023-51102,HIGH
CVE-2023-51098,HIGH
CVE-2023-27857,HIGH
CVE-2023-26035,HIGH
CVE-2021-1647,HIGH
CVE-2021-38647,HIGH
CVE-2021-26893,HIGH
CVE-2021-26897,HIGH
CVE-2021-26894,HIGH
CVE-2021-26895,HIGH
CVE-2021-26877,HIGH
CVE-2021-28480,HIGH
CVE-2023-32242,HIGH
CVE-2023-38703,HIGH
CVE-2013-0803,HIGH
CVE-2023-51012,HIGH
CVE-2023-51013,HIGH
CVE-2023-51018,HIGH
CVE-2023-51022,HIGH
CVE-2023-51023,HIGH
CVE-2023-51015,HIGH
CVE-2023-51025,HIGH
CVE-2022-22963,HIGH
CVE-2023-5360,HIGH
CVE-2015-6922,HIGH
CVE-2020-10189,HIGH
CVE-2022-35405,HIGH
CVE-2022-40300,HIGH
CVE-2021-44077,HIGH
CVE-2021-44515,HIGH
CVE-2023-35185,HIGH
CVE-2021-30351,HIGH
CVE-2021-21972,HIGH
CVE-2023-29384,HIGH
CVE-2023-2479,HIGH
CVE-2021-42313,HIGH
CVE-2021-42310,HIGH
CVE-2021-42311,HIGH
CVE-2023-50986,HIGH
CVE-2021-32305,HIGH
CVE-2023-50987,HIGH
CVE-2023-50992,HIGH
CVE-2023-25970,HIGH
CVE-2023-50990,HIGH
CVE-2020-10148,HIGH
CVE-2022-33891,HIGH
CVE-2022-4116,HIGH
CVE-2023-50988,HIGH
CVE-2023-50985,HIGH
CVE-2023-50984,HIGH
CVE-2023-50989,HIGH
CVE-2023-50983,HIGH
CVE-2023-47577,HIGH
CVE-2023-41101,HIGH
CVE-2023-38316,HIGH
CVE-2023-32412,HIGH
CVE-2022-26708,HIGH
CVE-2022-26775,HIGH
CVE-2023-32419,HIGH
CVE-2023-48371,HIGH
CVE-2023-48388,HIGH
CVE-2023-48390,HIGH
CVE-2023-48392,HIGH
CVE-2023-50965,HIGH
CVE-2023-6906,HIGH
CVE-2022-21907,HIGH
CVE-2022-21849,HIGH
CVE-2022-22012,HIGH
CVE-2022-30136,HIGH
CVE-2022-26937,HIGH
CVE-2022-29130,HIGH
CVE-2022-37968,HIGH
CVE-2023-48376,HIGH
CVE-2023-25139,HIGH
CVE-2022-28321,HIGH
CVE-2023-49418,HIGH
CVE-2023-43364,HIGH
CVE-2023-43981,HIGH
CVE-2017-3506,HIGH
CVE-2023-42495,HIGH
CVE-2022-29063,HIGH
CVE-2023-28121,HIGH
CVE-2023-5391,HIGH
CVE-2023-5399,HIGH
CVE-2023-5402,HIGH
CVE-2018-1273,HIGH
CVE-2014-5435,HIGH
CVE-2023-48849,HIGH
CVE-2023-48417,HIGH
CVE-2023-6181,HIGH
CVE-2023-49417,HIGH
CVE-2015-0235,HIGH
CVE-2022-29078,HIGH
CVE-2023-49007,HIGH
CVE-2023-40300,HIGH
CVE-2014-6278,HIGH
CVE-2023-22952,HIGH
CVE-2019-15107,HIGH
CVE-2023-50002,HIGH
CVE-2023-49291,HIGH
CVE-2014-6277,HIGH
CVE-2023-50000,HIGH
CVE-2023-48812,HIGH
CVE-2023-48930,HIGH
CVE-2022-36361,HIGH
CVE-2023-22523,HIGH
CVE-2021-35394,HIGH
CVE-2023-50001,HIGH
CVE-2023-49999,HIGH
CVE-2021-20038,HIGH
CVE-2023-46480,HIGH
CVE-2023-43454,HIGH
CVE-2023-43455,HIGH
CVE-2023-48810,HIGH
CVE-2023-48808,HIGH
CVE-2023-48807,HIGH
CVE-2023-48886,HIGH
CVE-2023-35708,HIGH
CVE-2023-48316,HIGH
CVE-2023-48803,HIGH
CVE-2023-48801,HIGH
CVE-2023-48887,HIGH
CVE-2022-24030,HIGH
CVE-2021-42554,HIGH
CVE-2023-36934,HIGH
CVE-2023-49733,HIGH
CVE-2023-47418,HIGH
CVE-2023-49040,HIGH
CVE-2023-48842,HIGH
CVE-2023-43453,HIGH
CVE-2023-39226,HIGH
CVE-2023-47207,HIGH
CVE-2023-5636,HIGH
CVE-2023-47463,HIGH
CVE-2018-8373,HIGH
CVE-2018-8174,HIGH
CVE-2023-4474,HIGH
CVE-2023-4473,HIGH
CVE-2023-3533,HIGH
CVE-2023-35138,HIGH
CVE-2017-0144,HIGH
CVE-2023-46731,HIGH
CVE-2023-40151,HIGH
CVE-2023-49693,HIGH
CVE-2021-30720,HIGH
CVE-2023-45482,HIGH
CVE-2023-45483,HIGH
CVE-2023-45481,HIGH
CVE-2023-45480,HIGH
CVE-2023-45479,HIGH
CVE-2023-45484,HIGH
CVE-2023-6329,HIGH
CVE-2018-10592,HIGH
CVE-2023-1389,HIGH
CVE-2019-12550,HIGH
CVE-2018-18999,HIGH
CVE-2019-6545,HIGH
CVE-2019-6543,HIGH
CVE-2019-6553,HIGH
CVE-2019-6579,HIGH
CVE-2018-7084,HIGH
CVE-2020-13238,HIGH
CVE-2023-27855,HIGH
CVE-2023-24845,HIGH
CVE-2023-37372,HIGH
CVE-2023-2917,HIGH
CVE-2023-2071,HIGH
CVE-2023-2262,HIGH
CVE-2023-43625,HIGH
CVE-2023-45225,HIGH
CVE-2023-43755,HIGH
CVE-2023-29155,HIGH
CVE-2023-5777,HIGH
CVE-2023-4804,HIGH
CVE-2019-12260,HIGH
CVE-2019-12256,HIGH
CVE-2019-12255,HIGH
CVE-2020-35460,HIGH
CVE-2020-25020,HIGH
CVE-2023-47359,HIGH
CVE-2023-48188,HIGH
CVE-2023-49214,HIGH
CVE-2023-41790,HIGH
CVE-2023-46575,HIGH
CVE-2021-31166,HIGH
CVE-2023-4972,HIGH
CVE-2023-6018,HIGH
CVE-2023-48228,HIGH
CVE-2023-39335,HIGH
CVE-2015-5122,HIGH
CVE-2023-6016,HIGH
CVE-2015-5123,HIGH
CVE-2016-0034,HIGH
CVE-2015-2502,HIGH
CVE-2020-3161,HIGH
CVE-2023-4214,HIGH
CVE-2023-47397,HIGH
CVE-2007-6331,HIGH
CVE-2008-0477,HIGH
CVE-2008-0457,HIGH
CVE-2008-0118,HIGH
CVE-2020-2551,HIGH
CVE-2023-46482,HIGH
CVE-2023-45797,HIGH
CVE-2021-35437,HIGH
CVE-2020-14871,HIGH
CVE-2023-47129,HIGH
CVE-2023-47003,HIGH
CVE-2023-43902,HIGH
CVE-2021-42321,HIGH
CVE-2009-1862,HIGH
CVE-2010-1297,HIGH
CVE-2010-2883,HIGH
CVE-2011-0609,HIGH
CVE-2011-2462,HIGH
CVE-2012-0754,HIGH
CVE-2012-2539,HIGH
CVE-2013-1690,HIGH
CVE-2021-35395,HIGH
CVE-2023-42299,HIGH
CVE-2023-31579,HIGH
CVE-2023-40830,HIGH
CVE-2021-36260,HIGH
CVE-2021-22941,HIGH
CVE-2021-22005,HIGH
CVE-2022-40664,HIGH
CVE-2023-46509,HIGH
CVE-2023-46569,HIGH
CVE-2023-6012,HIGH
CVE-2021-35464,HIGH
CVE-2021-27500,HIGH
CVE-2008-0984,HIGH
CVE-2006-4812,HIGH
CVE-2021-42237,HIGH
CVE-2017-3066,HIGH
CVE-2021-27498,HIGH
CVE-2023-23368,HIGH
CVE-2023-26053,HIGH
CVE-2020-1350,HIGH
CVE-2020-10987,HIGH
CVE-2021-32682,HIGH
CVE-2023-34039,HIGH
CVE-2023-45162,HIGH
CVE-2023-35182,HIGH
CVE-2023-35187,HIGH
CVE-2006-4484,HIGH
CVE-2022-36067,HIGH
CVE-2020-17456,HIGH
CVE-2007-6530,HIGH
CVE-2008-0485,HIGH
CVE-2007-6204,HIGH
CVE-2021-31474,HIGH
CVE-2023-47204,HIGH
CVE-2023-46954,HIGH
CVE-2023-25770,HIGH
CVE-2023-3259,HIGH
CVE-2021-21524,HIGH
CVE-2023-38204,HIGH
CVE-2023-37941,HIGH
CVE-2021-27460,HIGH
CVE-2023-46958,HIGH
CVE-2023-36547,HIGH
CVE-2023-36550,HIGH
CVE-2023-36549,HIGH
CVE-2019-7091,HIGH
CVE-2020-12015,HIGH
CVE-2020-12000,HIGH
CVE-2018-19276,HIGH
CVE-2022-38142,HIGH
CVE-2023-26512,HIGH
CVE-2018-3245,HIGH
CVE-2017-9805,HIGH
CVE-2020-2555,HIGH
CVE-2023-20864,HIGH
CVE-2022-1660,HIGH
CVE-2023-33299,HIGH
CVE-2020-4448,HIGH
CVE-2021-27466,HIGH
CVE-2021-27462,HIGH
CVE-2022-41778,HIGH
CVE-2021-29781,HIGH
CVE-2019-11944,HIGH
CVE-2019-18580,HIGH
CVE-2018-15381,HIGH
CVE-2020-5341,HIGH
CVE-2021-27470,HIGH
CVE-2021-25274,HIGH
CVE-2022-44542,HIGH
CVE-2023-33272,HIGH
CVE-2023-33273,HIGH
CVE-2023-44974,HIGH
CVE-2022-31199,HIGH
CVE-2022-33318,HIGH
CVE-2020-1439,HIGH
CVE-2022-32224,HIGH
CVE-2022-37021,HIGH
CVE-2019-19230,HIGH
CVE-2022-39198,HIGH
CVE-2023-26359,HIGH
CVE-2021-20609,HIGH
CVE-2022-23450,HIGH
CVE-2022-26133,HIGH
CVE-2022-23478,HIGH
CVE-2022-23468,HIGH
CVE-2022-23477,HIGH
CVE-2022-23479,HIGH
CVE-2022-23480,HIGH
CVE-2022-23484,HIGH
CVE-2018-6530,HIGH
CVE-2020-5327,HIGH
CVE-2020-24639,HIGH
CVE-2017-7504,HIGH
CVE-2023-36263,HIGH
CVE-2015-1187,HIGH
CVE-2021-33635,HIGH
CVE-2023-46977,HIGH
CVE-2023-46979,HIGH
CVE-2022-24082,HIGH
CVE-2022-41203,HIGH
CVE-2022-28357,HIGH
CVE-2023-42398,HIGH
CVE-2020-4450,HIGH
CVE-2023-4291,HIGH
CVE-2022-2143,HIGH
CVE-2023-42406,HIGH
CVE-2020-11651,HIGH
CVE-2020-2883,HIGH
CVE-2012-4869,HIGH
CVE-2023-5746,HIGH
CVE-2017-6077,HIGH
CVE-2023-3654,HIGH
CVE-2023-45160,HIGH
CVE-2023-3656,HIGH
CVE-2023-28489,HIGH
CVE-2022-0902,HIGH
CVE-2023-29453,HIGH
CVE-2023-46570,HIGH
CVE-2022-32941,HIGH
CVE-2023-43654,HIGH
CVE-2020-0796,HIGH
CVE-2023-41630,HIGH
CVE-2009-3103,HIGH
CVE-2023-46574,HIGH
CVE-2013-0428,HIGH
CVE-2013-2473,HIGH
CVE-2023-46537,HIGH
CVE-2015-2426,HIGH
CVE-2023-46520,HIGH
CVE-2023-46539,HIGH
CVE-2019-10149,HIGH
CVE-2015-2590,HIGH
CVE-2023-40582,HIGH
CVE-2023-44808,HIGH
CVE-2020-36706,HIGH
CVE-2019-0708,HIGH
CVE-2021-31755,HIGH
CVE-2022-27518,HIGH
CVE-2007-5659,HIGH
CVE-2012-4969,HIGH
CVE-2013-1331,HIGH
CVE-2010-0840,HIGH
CVE-2013-2465,HIGH
CVE-2012-1723,HIGH
CVE-2015-1642,HIGH
CVE-2021-20021,HIGH
CVE-2018-11776,HIGH
CVE-2023-36955,HIGH
CVE-2022-40984,HIGH
CVE-2023-27396,HIGH
CVE-2023-38026,HIGH
CVE-2023-38025,HIGH
CVE-2023-36953,HIGH
CVE-2023-38860,HIGH
CVE-2023-22357,HIGH
CVE-2023-36950,HIGH
CVE-2022-29303,HIGH
CVE-2022-39244,HIGH
CVE-2022-23547,HIGH
CVE-2023-22072,HIGH
CVE-2023-22069,HIGH
CVE-2023-22089,HIGH
CVE-2022-40752,HIGH
CVE-2017-9791,HIGH
CVE-2015-0779,HIGH
CVE-2011-0807,HIGH
CVE-2010-2063,HIGH
CVE-2009-1429,HIGH
CVE-2010-0361,HIGH
CVE-2007-4475,HIGH
CVE-2009-4988,HIGH
CVE-2017-8464,HIGH
CVE-2009-3129,HIGH
CVE-2015-1397,HIGH
CVE-2011-5046,HIGH
CVE-2011-3478,HIGH
CVE-2008-0621,HIGH
CVE-2006-3747,HIGH
CVE-2016-0099,HIGH
CVE-2015-1721,HIGH
CVE-2014-1792,HIGH
CVE-2014-1774,HIGH
CVE-2014-2759,HIGH
CVE-2014-1785,HIGH
CVE-2014-1766,HIGH
CVE-2014-1784,HIGH
CVE-2014-1794,HIGH
CVE-2014-1805,HIGH
CVE-2014-1803,HIGH
CVE-2014-2773,HIGH
CVE-2014-2770,HIGH
CVE-2014-2766,HIGH
CVE-2014-1772,HIGH
CVE-2014-1802,HIGH
CVE-2014-2764,HIGH
CVE-2014-2776,HIGH
CVE-2014-2753,HIGH
CVE-2014-1804,HIGH
CVE-2014-1770,HIGH
CVE-2014-1797,HIGH
CVE-2014-1796,HIGH
CVE-2014-1791,HIGH
CVE-2014-1775,HIGH
CVE-2014-1769,HIGH
CVE-2014-0282,HIGH
CVE-2014-2763,HIGH
CVE-2014-1788,HIGH
CVE-2014-2755,HIGH
CVE-2014-1800,HIGH
CVE-2014-1782,HIGH
CVE-2014-2768,HIGH
CVE-2014-1773,HIGH
CVE-2014-2756,HIGH
CVE-2014-1789,HIGH
CVE-2014-1780,HIGH
CVE-2014-1799,HIGH
CVE-2014-2760,HIGH
CVE-2014-1795,HIGH
CVE-2014-2758,HIGH
CVE-2014-2775,HIGH
CVE-2014-2782,HIGH
CVE-2014-1762,HIGH
CVE-2014-2757,HIGH
CVE-2014-2771,HIGH
CVE-2014-1781,HIGH
CVE-2014-1790,HIGH
CVE-2014-2761,HIGH
CVE-2014-2769,HIGH
CVE-2014-2754,HIGH
CVE-2014-1783,HIGH
CVE-2014-1786,HIGH
